"sample_id","longitude","latitude","class_code","class_name","verified","region_key","extension_stratum","final_review_decision","user_confirmation_status","user_confirmation_timestamp_utc","verification_source","verification_notes"
"RS04_019","103.7236803","1.6025915","4","other_agri","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS04_020","103.2295485","1.9641425","4","other_agri","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS04_021","103.6925662","2.4293019","4","other_agri","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS04_022","103.6710251","2.5381573","4","other_agri","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS04_023","103.6395828","2.624068","4","other_agri","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS04_024","103.622013","1.2636717","4","other_agri","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS04_025","104.0359515","1.4022875","4","other_agri","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS04_026","104.0482731","1.3742262","4","other_agri","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS04_027","102.4324488","2.2986192","4","other_agri","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS04_028","102.7132505","2.5470078","4","other_agri","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS04_029","102.4272468","2.2821377","4","other_agri","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS04_030","103.7412434","1.3224093","4","other_agri","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS04_031","102.9602732","2.0478469","4","other_agri","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS04_032","104.0590771","1.5268292","4","other_agri","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS04_033","102.3699879","2.5064385","4","other_agri","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS04_034","103.0979754","2.3042199","4","other_agri","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS04_035","104.1072357","1.961369","4","other_agri","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS04_036","102.6712516","2.783602","4","other_agri","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS04_037","103.5582722","2.1844645","4","other_agri","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS04_038","102.6316927","2.114266","4","other_agri","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS04_039","102.725781","2.2185332","4","other_agri","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS04_040","103.5260591","2.2352338","4","other_agri","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS04_041","103.4063978","2.1736716","4","other_agri","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS04_042","103.1532924","2.277414","4","other_agri","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS04_043","104.226896","1.6659499","4","other_agri","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS04_044","102.8199576","2.6476638","4","other_agri","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS04_045","103.2148437","2.0876272","4","other_agri","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS04_046","103.9399145","1.8642918","4","other_agri","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS04_047","103.6775786","1.8060964","4","other_agri","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS04_048","103.5145649","2.6875129","4","other_agri","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS04_049","103.6931086","1.8082472","4","other_agri","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS04_050","102.6506896","2.0347762","4","other_agri","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS04_051","102.4471455","2.305476","4","other_agri","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS04_052","103.5743784","1.7336671","4","other_agri","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"BCF_001","100.9330635","5.1771422","5","forest","True","kedah_perlis_paddy_belt","forest_core","ACCEPT","USER_CONFIRMED_TARGETED_CODEX_MATCH_20260603","20260603T041411Z","User confirmed that their targeted-candidate review matched the Codex comparison opinion in the Codex thread on 2026-06-03.","Accepted into the targeted user-confirmed reference version after user agreement with Codex opinion."
"BCF_002","100.8048493","5.41844","5","forest","True","kedah_perlis_paddy_belt","forest_core","ACCEPT","USER_CONFIRMED_TARGETED_CODEX_MATCH_20260603","20260603T041411Z","User confirmed that their targeted-candidate review matched the Codex comparison opinion in the Codex thread on 2026-06-03.","Accepted into the targeted user-confirmed reference version after user agreement with Codex opinion."
"BCF_003","100.6476605","5.3637967","5","forest","True","kedah_perlis_paddy_belt","forest_core","ACCEPT","USER_CONFIRMED_TARGETED_CODEX_MATCH_20260603","20260603T041411Z","User confirmed that their targeted-candidate review matched the Codex comparison opinion in the Codex thread on 2026-06-03.","Accepted into the targeted user-confirmed reference version after user agreement with Codex opinion."
"BCF_004","100.5267296","6.3789524","5","forest","True","kedah_perlis_paddy_belt","forest_core","ACCEPT","USER_CONFIRMED_TARGETED_CODEX_MATCH_20260603","20260603T041411Z","User confirmed that their targeted-candidate review matched the Codex comparison opinion in the Codex thread on 2026-06-03.","Accepted into the targeted user-confirmed reference version after user agreement with Codex opinion."
"BCF_005","100.8318804","5.2432941","5","forest","True","kedah_perlis_paddy_belt","forest_core","ACCEPT","USER_CONFIRMED_TARGETED_CODEX_MATCH_20260603","20260603T041411Z","User confirmed that their targeted-candidate review matched the Codex comparison opinion in the Codex thread on 2026-06-03.","Accepted into the targeted user-confirmed reference version after user agreement with Codex opinion."
"BCF_006","100.9408872","6.0937675","5","forest","True","kedah_perlis_paddy_belt","forest_core","ACCEPT","USER_CONFIRMED_TARGETED_CODEX_MATCH_20260603","20260603T041411Z","User confirmed that their targeted-candidate review matched the Codex comparison opinion in the Codex thread on 2026-06-03.","Accepted into the targeted user-confirmed reference version after user agreement with Codex opinion."
"BCF_007","100.9434841","5.988865","5","forest","True","kedah_perlis_paddy_belt","forest_core","ACCEPT","USER_CONFIRMED_TARGETED_CODEX_MATCH_20260603","20260603T041411Z","User confirmed that their targeted-candidate review matched the Codex comparison opinion in the Codex thread on 2026-06-03.","Accepted into the targeted user-confirmed reference version after user agreement with Codex opinion."
"BCF_008","100.8526724","5.8121014","5","forest","True","kedah_perlis_paddy_belt","forest_core","ACCEPT","USER_CONFIRMED_TARGETED_CODEX_MATCH_20260603","20260603T041411Z","User confirmed that their targeted-candidate review matched the Codex comparison opinion in the Codex thread on 2026-06-03.","Accepted into the targeted user-confirmed reference version after user agreement with Codex opinion."
"BCF_009","100.6507529","5.3348247","5","forest","True","kedah_perlis_paddy_belt","forest_core","ACCEPT","USER_CONFIRMED_TARGETED_CODEX_MATCH_20260603","20260603T041411Z","User confirmed that their targeted-candidate review matched the Codex comparison opinion in the Codex thread on 2026-06-03.","Accepted into the targeted user-confirmed reference version after user agreement with Codex opinion."
"BCF_010","100.9773344","6.2120952","5","forest","True","kedah_perlis_paddy_belt","forest_core","ACCEPT","USER_CONFIRMED_TARGETED_CODEX_MATCH_20260603","20260603T041411Z","User confirmed that their targeted-candidate review matched the Codex comparison opinion in the Codex thread on 2026-06-03.","Accepted into the targeted user-confirmed reference version after user agreement with Codex opinion."
"BCF_011","100.9287916","6.0126432","5","forest","True","kedah_perlis_paddy_belt","forest_core","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"BCF_012","100.5844817","5.2117504","5","forest","True","kedah_perlis_paddy_belt","forest_core","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"BCF_013","100.8533137","6.3316138","5","forest","True","kedah_perlis_paddy_belt","forest_core","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
